resource_type,owner_id,source,id,name,description,canonical_url,concept_class,publisher,source_type,default_locale,public_access,hierarchy_root_url,attr:hierarchy_level,attr:Classification_Place,attr:chapter_number,attr:Terminal_Node,parent_concept_urls
Concept,WHO,ICD-10-WHO,V33.6,"Occupant of three-wheeled motor vehicle injured in collision with car, pick-up truck or van: Passenger injured in traffic accident",,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V33/]
Concept,WHO,ICD-10-WHO,V33.7,"Occupant of three-wheeled motor vehicle injured in collision with car, pick-up truck or van: Person on outside of vehicle injured in traffic accident",,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V33/]
Concept,WHO,ICD-10-WHO,V33.9,"Occupant of three-wheeled motor vehicle injured in collision with car, pick-up truck or van: Unspecified occupant of three-wheeled motor vehicle injured in traffic accident",,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V33/]
Concept,WHO,ICD-10-WHO,V34.0,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus: Driver injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V34/]
Concept,WHO,ICD-10-WHO,V34.1,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus: Passenger injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V34/]
Concept,WHO,ICD-10-WHO,V34.2,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus: Person on outside of vehicle injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V34/]
Concept,WHO,ICD-10-WHO,V34.3,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus: Unspecified occupant of three-wheeled motor vehicle injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V34/]
Concept,WHO,ICD-10-WHO,V34.4,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus: Person injured while boarding or alighting,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V34/]
Concept,WHO,ICD-10-WHO,V34.5,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus: Driver injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V34/]
Concept,WHO,ICD-10-WHO,V34.6,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus: Passenger injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V34/]
Concept,WHO,ICD-10-WHO,V34.7,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus: Person on outside of vehicle injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V34/]
Concept,WHO,ICD-10-WHO,V34.9,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus: Unspecified occupant of three-wheeled motor vehicle injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V34/]
Concept,WHO,ICD-10-WHO,V35.0,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle: Driver injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V35/]
Concept,WHO,ICD-10-WHO,V35.1,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle: Passenger injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V35/]
Concept,WHO,ICD-10-WHO,V35.2,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle: Person on outside of vehicle injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V35/]
Concept,WHO,ICD-10-WHO,V35.3,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle: Unspecified occupant of three-wheeled motor vehicle injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V35/]
Concept,WHO,ICD-10-WHO,V35.4,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle: Person injured while boarding or alighting,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V35/]
Concept,WHO,ICD-10-WHO,V35.5,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle: Driver injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V35/]
Concept,WHO,ICD-10-WHO,V35.6,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle: Passenger injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V35/]
Concept,WHO,ICD-10-WHO,V35.7,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle: Person on outside of vehicle injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V35/]
Concept,WHO,ICD-10-WHO,V35.9,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle: Unspecified occupant of three-wheeled motor vehicle injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V35/]
Concept,WHO,ICD-10-WHO,V36.0,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle: Driver injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V36/]
Concept,WHO,ICD-10-WHO,V36.1,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle: Passenger injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V36/]
Concept,WHO,ICD-10-WHO,V36.2,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle: Person on outside of vehicle injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V36/]
Concept,WHO,ICD-10-WHO,V36.3,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle: Unspecified occupant of three-wheeled motor vehicle injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V36/]
Concept,WHO,ICD-10-WHO,V36.4,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle: Person injured while boarding or alighting,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V36/]
Concept,WHO,ICD-10-WHO,V36.5,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle: Driver injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V36/]
Concept,WHO,ICD-10-WHO,V36.6,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle: Passenger injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V36/]
Concept,WHO,ICD-10-WHO,V36.7,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle: Person on outside of vehicle injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V36/]
Concept,WHO,ICD-10-WHO,V36.9,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle: Unspecified occupant of three-wheeled motor vehicle injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V36/]
Concept,WHO,ICD-10-WHO,V37.0,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object: Driver injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V37/]
Concept,WHO,ICD-10-WHO,V37.1,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object: Passenger injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V37/]
Concept,WHO,ICD-10-WHO,V37.2,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object: Person on outside of vehicle injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V37/]
Concept,WHO,ICD-10-WHO,V37.3,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object: Unspecified occupant of three-wheeled motor vehicle injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V37/]
Concept,WHO,ICD-10-WHO,V37.4,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object: Person injured while boarding or alighting,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V37/]
Concept,WHO,ICD-10-WHO,V37.5,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object: Driver injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V37/]
Concept,WHO,ICD-10-WHO,V37.6,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object: Passenger injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V37/]
Concept,WHO,ICD-10-WHO,V37.7,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object: Person on outside of vehicle injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V37/]
Concept,WHO,ICD-10-WHO,V37.9,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object: Unspecified occupant of three-wheeled motor vehicle injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V37/]
Concept,WHO,ICD-10-WHO,V38.0,Occupant of three-wheeled motor vehicle injured in noncollision transport accident: Driver injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V38/]
Concept,WHO,ICD-10-WHO,V38.1,Occupant of three-wheeled motor vehicle injured in noncollision transport accident: Passenger injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V38/]
Concept,WHO,ICD-10-WHO,V38.2,Occupant of three-wheeled motor vehicle injured in noncollision transport accident: Person on outside of vehicle injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V38/]
Concept,WHO,ICD-10-WHO,V38.3,Occupant of three-wheeled motor vehicle injured in noncollision transport accident: Unspecified occupant of three-wheeled motor vehicle injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V38/]
Concept,WHO,ICD-10-WHO,V38.4,Occupant of three-wheeled motor vehicle injured in noncollision transport accident: Person injured while boarding or alighting,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V38/]
Concept,WHO,ICD-10-WHO,V38.5,Occupant of three-wheeled motor vehicle injured in noncollision transport accident: Driver injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V38/]
Concept,WHO,ICD-10-WHO,V38.6,Occupant of three-wheeled motor vehicle injured in noncollision transport accident: Passenger injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V38/]
Concept,WHO,ICD-10-WHO,V38.7,Occupant of three-wheeled motor vehicle injured in noncollision transport accident: Person on outside of vehicle injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V38/]
Concept,WHO,ICD-10-WHO,V38.9,Occupant of three-wheeled motor vehicle injured in noncollision transport accident: Unspecified occupant of three-wheeled motor vehicle injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V38/]
Concept,WHO,ICD-10-WHO,V39.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,,,Code,,,,,,4,T,20,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/V39/]
Concept,WHO,ICD-10-WHO,V39.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,,,Code,,,,,,4,T,20,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/V39/]
Concept,WHO,ICD-10-WHO,V39.2,Unspecified occupant of three-wheeled motor vehicle injured in collision with other and unspecified motor vehicles in nontraffic accident,,,Code,,,,,,4,T,20,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/V39/]
Concept,WHO,ICD-10-WHO,V39.3,Occupant [any] of three-wheeled motor vehicle injured in unspecified nontraffic accident,,,Code,,,,,,4,T,20,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/V39/]
Concept,WHO,ICD-10-WHO,V39.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident,,,Code,,,,,,4,T,20,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/V39/]
Concept,WHO,ICD-10-WHO,V39.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,,,Code,,,,,,4,T,20,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/V39/]
Concept,WHO,ICD-10-WHO,V39.6,Unspecified occupant of three-wheeled motor vehicle injured in collision with other and unspecified motor vehicles in traffic accident,,,Code,,,,,,4,T,20,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/V39/]
Concept,WHO,ICD-10-WHO,V39.8,Occupant [any] of three-wheeled motor vehicle injured in other specified transport accidents,,,Code,,,,,,4,T,20,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/V39/]
Concept,WHO,ICD-10-WHO,V39.9,Occupant [any] of three-wheeled motor vehicle injured in unspecified traffic accident,,,Code,,,,,,4,T,20,X,[/orgs/WHO/sources/ICD-10-WHO/concepts/V39/]
Concept,WHO,ICD-10-WHO,V40.0,Car occupant injured in collision with pedestrian or animal: Driver injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V40/]
Concept,WHO,ICD-10-WHO,V40.1,Car occupant injured in collision with pedestrian or animal: Passenger injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V40/]
Concept,WHO,ICD-10-WHO,V40.2,Car occupant injured in collision with pedestrian or animal: Person on outside of vehicle injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V40/]
Concept,WHO,ICD-10-WHO,V40.3,Car occupant injured in collision with pedestrian or animal: Unspecified car occupant injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V40/]
Concept,WHO,ICD-10-WHO,V40.4,Car occupant injured in collision with pedestrian or animal: Person injured while boarding or alighting,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V40/]
Concept,WHO,ICD-10-WHO,V40.5,Car occupant injured in collision with pedestrian or animal: Driver injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V40/]
Concept,WHO,ICD-10-WHO,V40.6,Car occupant injured in collision with pedestrian or animal: Passenger injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V40/]
Concept,WHO,ICD-10-WHO,V40.7,Car occupant injured in collision with pedestrian or animal: Person on outside of vehicle injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V40/]
Concept,WHO,ICD-10-WHO,V40.9,Car occupant injured in collision with pedestrian or animal: Unspecified car occupant injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V40/]
Concept,WHO,ICD-10-WHO,V41.0,Car occupant injured in collision with pedal cycle: Driver injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V41/]
Concept,WHO,ICD-10-WHO,V41.1,Car occupant injured in collision with pedal cycle: Passenger injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V41/]
Concept,WHO,ICD-10-WHO,V41.2,Car occupant injured in collision with pedal cycle: Person on outside of vehicle injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V41/]
Concept,WHO,ICD-10-WHO,V41.3,Car occupant injured in collision with pedal cycle: Unspecified car occupant injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V41/]
Concept,WHO,ICD-10-WHO,V41.4,Car occupant injured in collision with pedal cycle: Person injured while boarding or alighting,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V41/]
Concept,WHO,ICD-10-WHO,V41.5,Car occupant injured in collision with pedal cycle: Driver injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V41/]
Concept,WHO,ICD-10-WHO,V41.6,Car occupant injured in collision with pedal cycle: Passenger injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V41/]
Concept,WHO,ICD-10-WHO,V41.7,Car occupant injured in collision with pedal cycle: Person on outside of vehicle injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V41/]
Concept,WHO,ICD-10-WHO,V41.9,Car occupant injured in collision with pedal cycle: Unspecified car occupant injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V41/]
Concept,WHO,ICD-10-WHO,V42.0,Car occupant injured in collision with two- or three-wheeled motor vehicle: Driver injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V42/]
Concept,WHO,ICD-10-WHO,V42.1,Car occupant injured in collision with two- or three-wheeled motor vehicle: Passenger injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V42/]
Concept,WHO,ICD-10-WHO,V42.2,Car occupant injured in collision with two- or three-wheeled motor vehicle: Person on outside of vehicle injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V42/]
Concept,WHO,ICD-10-WHO,V42.3,Car occupant injured in collision with two- or three-wheeled motor vehicle: Unspecified car occupant injured in nontraffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V42/]
Concept,WHO,ICD-10-WHO,V42.4,Car occupant injured in collision with two- or three-wheeled motor vehicle: Person injured while boarding or alighting,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V42/]
Concept,WHO,ICD-10-WHO,V42.5,Car occupant injured in collision with two- or three-wheeled motor vehicle: Driver injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V42/]
Concept,WHO,ICD-10-WHO,V42.6,Car occupant injured in collision with two- or three-wheeled motor vehicle: Passenger injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V42/]
Concept,WHO,ICD-10-WHO,V42.7,Car occupant injured in collision with two- or three-wheeled motor vehicle: Person on outside of vehicle injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V42/]
Concept,WHO,ICD-10-WHO,V42.9,Car occupant injured in collision with two- or three-wheeled motor vehicle: Unspecified car occupant injured in traffic accident,,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V42/]
Concept,WHO,ICD-10-WHO,V43.0,"Car occupant injured in collision with car, pick-up truck or van: Driver injured in nontraffic accident",,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V43/]
Concept,WHO,ICD-10-WHO,V43.1,"Car occupant injured in collision with car, pick-up truck or van: Passenger injured in nontraffic accident",,,Code,,,,,,4,T,20,S,[/orgs/WHO/sources/ICD-10-WHO/concepts/V43/]
